fid,id,inscricoes,latitude,longitude,elevacao,setor_abastecimento
"113","302","6832431",-3.7135821257115,-38.4648780200837,4,"18"
"114","303","8520607",-3.80361155668798,-38.4749314710287,12.4683818817139,"10"
"115","304","8832196",-3.78626250566752,-38.4926611952644,16,"10"
"116","305","10668977",-3.80118786782742,-38.4689744418963,13.2187557220459,"10"
"117","306","8833222",-3.7672825543744,-38.5134035613113,12.7209768295288,"6"
"118","307","3707717",-3.77084805481051,-38.4988734746545,4.34644651412964,"10"
"119","308","4006593",-3.71993332427976,-38.4661588429525,7.417320728302,"18"
"120","309","5180937",-3.79243845795816,-38.477160301631,19,"10"
"121","310","4200314",-3.76593286690044,-38.5159053725685,16.843677520752,"6"
"122","311","6794025",-3.80178076179057,-38.497439512224,22.8638439178467,"10"
"123","312","5188237",-3.77327284084018,-38.473931466376,20.5149917602539,"10"
"124","313","9063773",-3.72532800926105,-38.4761687955752,30.9970893859863,"18"
"125","315","5605415",-3.76061575102426,-38.4697348112742,19.6357574462891,"18"
"126","316","2931672",-3.78195906089055,-38.5051557218876,4.17613744735718,"10"
"127","317","10182284",-3.72895587614613,-38.471731839908,42.2185707092285,"18"
"128","318","4039513",-3.70900278593036,-38.4671940548544,4.00430536270142,"18"
"129","319","4929004",-3.75543645763672,-38.4692919789372,22,"18"
"130","320","8289557",-3.79861687798598,-38.4690696248126,16.6259059906006,"10"
"131","322","10652515",-3.8063358677651,-38.472054663486,9.26443004608154,"10"
"132","323","5324084",-3.72473807156907,-38.4667269253357,16.3693923950195,"18"
"133","324","5476631",-3.76881255647956,-38.4906716474775,16.3043842315674,"10"
"134","325","5281652",-3.79464778743162,-38.4912357749191,17.5524635314941,"10"
"135","326","9066080",-3.72552275943043,-38.475260521058,45.3796157836914,"18"
"136","327","4045840",-3.70905998931591,-38.4676104763928,4.17194509506226,"18"
"137","328","6033725",-3.70907289372261,-38.4674815401492,4.18940687179565,"18"
"138","329","8037817",-3.77675552280795,-38.4758187925037,8.21634101867676,"10"
"139","330","7745915",-3.72912241764044,-38.4676980930886,51.4690132141113,"18"
"140","331","5108160",-3.78126134381535,-38.5079839108368,4.6366720199585,"10"
"141","332","2834529",-3.78547799660146,-38.4688807262558,12,"10"
"142","333","53384",-3.73250910145091,-38.518739356661,17,"17"
"143","334","8732280",-3.7947678541686,-38.4673505633896,7.11265897750854,"10"
"144","335","5161029",-3.78997300333416,-38.4750755100096,19.0415859222412,"10"
"145","336","4974395",-3.78666914452854,-38.5065317670112,5,"10"
"146","338","8050350",-3.78270820714563,-38.501546508713,4.30860328674316,"10"
"147","339","10276556",-3.72148224620128,-38.4767790241321,27.4687843322754,"18"
"148","340","10694200",-3.80118786782742,-38.4689744418963,13.2187557220459,"10"
"149","341","8037914",-3.77727855102385,-38.4763739305315,6.76625394821167,"10"
"150","342","5215897",-3.78523515156562,-38.4985402954949,14.5110473632813,"10"
"151","343","5006376",-3.80342703113108,-38.4861812573129,14.8314819335938,"10"
"152","344","5170869",-3.77417723086389,-38.4740997490898,16.8196601867676,"10"
"153","345","10504745",-3.78961592085313,-38.4987033988218,16.6356868743896,"10"
"154","346","5298342",-3.78116298750089,-38.4996649027271,9.6998119354248,"10"
"155","347","5178886",-3.77142127449942,-38.4743297629556,20.3124561309814,"10"
"156","348","5122120",-3.79847521312627,-38.4679896257556,14.8255023956299,"10"
"157","349","4990110",-3.79256614578975,-38.5005564420037,18.706033706665,"10"
"158","350","5144485",-3.79860221816603,-38.4753398660864,21.0689926147461,"10"
"159","351","7431260",-3.78443495615392,-38.5071987917681,5,"10"
"160","352","55549",-3.73391416973924,-38.5165547621385,20.9752635955811,"17"
"161","353","2925028",-3.74915256105402,-38.4724310764501,20,"18"
"162","355","8886970",-3.73005442679767,-38.4662229903675,45.6451263427734,"18"
"163","356","5178576",-3.77390033636566,-38.4749672794382,16.4540748596191,"10"
"164","357","3138615",-3.76358760795417,-38.5115347898848,4.65828084945679,"6"
"165","359","3919730",-3.77333679748414,-38.4737321752608,21.1174907684326,"10"
"166","360","8239720",-3.79341343085984,-38.4732896468238,14.8782253265381,"10"
"167","361","3052419",-3.76607644822274,-38.5154288568072,18.6153125762939,"6"
"168","362","8053294",-3.77484889650456,-38.5055321929554,3,"10"
"169","363","5207770",-3.7712638567886,-38.4690264405729,12.8239431381226,"10"
"170","364","1807455",-3.75037859194443,-38.4746287095805,20,"18"
"171","365","1812106",-3.74839741300403,-38.4726701888543,20,"18"
"172","366","3512525",-3.76945861492332,-38.493620914299,17,"10"
"173","367","10691995",-3.79988527656043,-38.4914020221643,10.0057382583618,"10"
"174","368","2578972",-3.77622883831688,-38.4760706237043,9,"10"
"175","369","6821170",-3.79323970480181,-38.4717055763315,17.7011528015137,"10"
"176","370","4025237",-3.70916705082342,-38.4679895204808,4.66792917251587,"18"
"177","371","5294908",-3.78068512643971,-38.5010015226113,7.22446537017822,"10"
"178","374","3137503",-3.76326265544678,-38.5137095392531,6.20130205154419,"6"
"179","375","4199820",-3.728631315859,-38.4716107401985,43.3296165466309,"18"
"180","376","5159393",-3.79296155213686,-38.4781671294164,18.7845916748047,"10"
"181","378","2833158",-3.71653203076475,-38.4638030537166,4.78302240371704,"18"
"182","379","5102952",-3.78269494723844,-38.5078631861559,5,"10"
"183","380","5323975",-3.77980568392709,-38.4977521287365,14,"10"
"184","381","5178525",-3.7741765273676,-38.4750515723589,15.4789247512817,"10"
"185","382","5402034",-3.78688258401844,-38.5063114919322,4.98416948318481,"10"
"186","383","4506057",-3.78415435620268,-38.5087146315616,5,"10"
"187","384","5294126",-3.78791942497328,-38.4999854979466,13.7070722579956,"10"
"188","385","8520666",-3.80248231696781,-38.4742956697604,13.457989692688,"10"
"189","386","10524797",-3.80279713994503,-38.4744687835132,12.4950933456421,"10"
"190","387","357316",-3.72059649617556,-38.5217219278865,3.19813418388367,"2"
"191","389","8053448",-3.77532164399215,-38.5060553543168,3.00242209434509,"10"
"192","390","10032983",-3.79570520346501,-38.5019999331413,15.460259437561,"10"
"193","391","2836190",-3.77662067988369,-38.4981267091139,15.7262372970581,"10"
"194","392","4814762",-3.7696973723108,-38.4978818884694,4.66293287277222,"10"
"195","393","7971486",-3.72621361027176,-38.4677763708404,35.8706130981445,"18"
"196","394","5175410",-3.77160223399157,-38.4719011250401,15.9877490997314,"10"
"197","395","10462171",-3.78704358160086,-38.4668626445283,15.5505952835083,"10"
"198","396","5266475",-3.7942674055069,-38.4724686446554,12.4763402938843,"10"
"199","397","10268960",-3.78539223949033,-38.5006702996358,10.6588973999023,"10"
"200","398","8367191",-3.79858131145293,-38.4689418730638,16.2666645050049,"10"
"201","399","10556877",-3.78918828780546,-38.4629216787022,12.765118598938,"10"
"202","400","4199464",-3.72203044712441,-38.4765861095814,25,"18"
"203","401","10485406",-3.73356197105639,-38.4832989788189,9.91104793548584,"18"
"204","402","8049530",-3.77526097098366,-38.5054836271643,3,"10"
"205","403","5296595",-3.78334551180905,-38.496482723884,13.7921304702759,"10"
"206","404","5185980",-3.79021220441847,-38.4702321783534,12.1172103881836,"10"
"207","405","8345686",-3.79945859454891,-38.4684959619093,17.4571304321289,"10"
"208","407","49433",-3.73568654461514,-38.5228902998744,18.6698760986328,"17"
"209","408","8130582",-3.7186018171617,-38.4627831094263,5,"18"
"210","410","10623418",-3.80153038192528,-38.4684540305075,10.9828443527222,"10"
"211","412","6587240",-3.77851404873006,-38.5054465818732,4.08328056335449,"10"
"212","413","5281288",-3.79472945999772,-38.491145629229,17.8510112762451,"10"
"213","414","48640",-3.73691077357632,-38.522005240576,21.9038715362549,"17"
"214","415","4068297",-3.74025569496061,-38.4776643368299,15.2915439605713,"18"
"215","417","4857712",-3.77001604484481,-38.4964039616829,7.09191703796387,"10"
"216","418","3114600",-3.7637802253874,-38.5173487861863,11.1076574325562,"6"
"217","419","4041267",-3.71215176808317,-38.4660824229627,5.1099796295166,"18"
"218","421","5677076",-3.78671542852794,-38.4687968739193,16,"10"
"219","422","5155398",-3.79424357693934,-38.4757425852819,11.5583524703979,"10"
"220","424","3665445",-3.78227336626147,-38.5079171404915,5,"10"
"221","425","9016350",-3.77483804296488,-38.475354327067,12.3664207458496,"10"
"222","426","10568204",-3.7841145027441,-38.4873525193321,14.3105659484863,"10"
"223","427","10525645",-3.78853752734512,-38.5056885847078,5.66151285171509,"10"
"224","428","5786690",-3.80824645390562,-38.4603716020765,13.3707151412964,"10"
"225","429","5113920",-3.7966326628134,-38.4749714119673,13.1867761611938,"10"
"226","431","10545719",-3.79922815207016,-38.4759470955127,22.9966564178467,"10"
"227","432","8895325",-3.72878572985919,-38.4659738025264,30.7928504943848,"18"
"228","433","10297588",-3.79181961411063,-38.4900283400606,18.7441558837891,"10"
"229","434","5174295",-3.77177576375747,-38.4746014579189,21,"10"
"230","435","10511369",-3.80196282902757,-38.5025868923662,10.1291646957397,"10"
"231","436","10685804",-3.80647309588438,-38.4737091547913,9.26139163970947,"10"
"232","437","8128553",-3.80307966670912,-38.4778579206027,16.1102447509766,"10"
"233","438","7759282",-3.79486867226874,-38.4685172672798,9.822190284729,"10"
"234","439","5786800",-3.80824645390562,-38.4603716020765,13.3707151412964,"10"
"235","440","2830515",-3.76314831298895,-38.5167477055225,4.91099739074707,"6"
"236","441","2829681",-3.76286757965763,-38.5172827786134,7.18739986419678,"6"
"237","445","5321980",-3.78964870063728,-38.4711057511252,14.5661220550537,"10"
"238","446","3138143",-3.76290995537109,-38.5130271074166,4,"6"
"239","447","6794386",-3.80171808191918,-38.4976094435189,22.6438446044922,"10"
"240","448","5170010",-3.78958603728136,-38.4680389438836,16.7685871124268,"10"
"241","449","8896330",-3.72964065937341,-38.4665364799349,47.8047142028809,"18"
"242","450","8195650",-3.78267144010789,-38.4752206788255,13.9304180145264,"10"
"243","451","5163650",-3.79051824244571,-38.4721585335149,17.7113971710205,"10"
"244","452","4930240",-3.75587742704053,-38.4689921613115,28.6919059753418,"18"
"245","453","4173759",-3.75922967893951,-38.4701428043587,13.9050378799438,"18"
"246","454","2831171",-3.754281002521,-38.4711846658675,21.0311412811279,"18"
"247","456","3688631",-3.77189805176168,-38.4684761724056,15.6413593292236,"10"
"248","457","527360",-3.77565804939224,-38.501228528259,5.15235471725464,"10"
"249","458","3730050",-3.76925438202094,-38.4967732808946,7.12572717666626,"10"
"250","459","3054535",-3.76373007958015,-38.5151746374603,9.49650478363037,"6"
"251","460","6771084",-3.77533887565758,-38.4916780040516,13.62855052948,"10"
"252","461","2931940",-3.77509695416229,-38.5065458668982,3.01215529441833,"10"
"253","462","8895473",-3.72936506324981,-38.4663068123922,40.7374305725098,"18"
"254","463","682250",-3.77518074186886,-38.4752667491196,11.6311492919922,"10"
"255","464","4051041",-3.70904850685303,-38.4666552089819,4,"18"
"256","465","7687508",-3.78530206541721,-38.5000026269654,12,"10"
"257","466","10532641",-3.80279291410798,-38.4732158795652,10.9207754135132,"10"
"258","467","4028090",-3.71428317680584,-38.4648219312651,4,"18"
"259","468","10344691",-3.76545772402822,-38.5108936352602,7,"6"
"260","469","4500032",-3.78423747404101,-38.5079538020548,4.9450855255127,"10"
"261","470","5169798",-3.78907001048123,-38.4678410085432,17.5078411102295,"10"
"262","472","7617585",-3.76807766996718,-38.4732328335381,10.6945457458496,"10"
"263","473","4042280",-3.71087368755987,-38.4669413494645,5.63634395599365,"18"
"264","474","1091115",-3.78991883206791,-38.4735873679146,18.3988780975342,"10"
"265","475","5156890",-3.79506102754935,-38.4793707003932,20,"10"
"266","476","10459294",-3.79821957406512,-38.4971275141132,20.1192855834961,"10"
"267","477","10180621",-3.70938263929518,-38.4689094590689,6.77032279968262,"18"
"268","478","5218152",-3.77988278762509,-38.5016199783278,6.23026847839355,"10"
"269","479","8052220",-3.78274973025773,-38.50185182237,4,"10"
"270","480","7729790",-3.78237694937776,-38.4841838589263,18.0100002288818,"10"
"271","481","10401911",-3.79893107267907,-38.4884752073492,20.0154056549072,"10"
"272","482","10542370",-3.80089158841109,-38.4676674253121,14,"10"
"273","483","6849822",-3.7692722227014,-38.4975652769523,5.64685821533203,"10"
"274","484","4720946",-3.77098364966152,-38.4931616634429,14.2964563369751,"10"
"275","485","6795331",-3.8032743026682,-38.4986358558729,16.6248245239258,"10"
"276","486","8847355",-3.77492571559585,-38.4690198243096,11.6014766693115,"10"
"277","487","6589812",-3.777078625252,-38.505980457899,4.39669513702393,"10"
"278","488","5423260",-3.72355623512007,-38.4771341523516,23.4460620880127,"18"
"279","489","7021470",-3.78776311369538,-38.4932198893553,18,"10"
"280","491","358347",-3.72055622043176,-38.5218904659575,3.23045301437378,"2"
"281","492","5285399",-3.79353665295854,-38.4941268189394,20.8171691894531,"10"
"282","493","5004349",-3.79854506694765,-38.4945835144317,15.0900182723999,"10"
"283","494","6794254",-3.80215654390997,-38.4978820421248,21.000825881958,"10"
"284","495","3738930",-3.76956063391215,-38.4967993309929,6.64534664154053,"10"
"285","496","5123453",-3.79855433697138,-38.468680873209,15.8617391586304,"10"
"286","497","1250337",-3.72348796500949,-38.4774078556617,26.8434066772461,"18"
"287","498","5285674",-3.79522751495639,-38.4941800477544,21,"10"
"288","499","5160200",-3.78660959777939,-38.4692731499043,16.7346534729004,"10"
"289","501","4033256",-3.72178851098394,-38.4734947748372,40.475284576416,"18"
"290","502","4033213",-3.72186719431307,-38.4733738390168,41.8110580444336,"18"
"291","503","1812122",-3.7484889355182,-38.4723873172391,20,"18"
"292","504","4983530",-3.79933014013017,-38.4992974245367,17,"10"
"293","505","7971575",-3.72650926861199,-38.467640426609,35.8253593444824,"18"
"294","506","5238129",-3.78299609083607,-38.4575461172652,9.94883346557617,"10"
"295","507","48097",-3.7359742605387,-38.5211466865158,19.2882194519043,"17"
"296","508","9043446",-3.78774971385665,-38.4599646096439,14.1777286529541,"10"
"297","509","6748635",-3.71775370481064,-38.4638950652254,5,"18"
"298","510","7736711",-3.726675854293,-38.4717673080418,54.613956451416,"18"
"299","513","48380",-3.73691684743085,-38.5207711814772,21.5759181976318,"17"
"300","514","5178509",-3.77508656157554,-38.4753445159934,11.7492752075195,"10"
"301","515","5286972",-3.78510000019083,-38.4934877869996,18.0097618103027,"10"
"302","516","5163986",-3.77158549896603,-38.4731408773714,17,"10"
"303","517","5001811",-3.79788337524907,-38.4933840080198,16.7288818359375,"10"
"304","518","10389075",-3.78610601451487,-38.4921988637956,16.4036636352539,"10"
"305","519","4995589",-3.7905337188683,-38.5042804172514,8.66043758392334,"10"
"306","520","8885621",-3.72909136939322,-38.4657066518077,28.6540565490723,"18"
"307","521","8191662",-3.79967759562115,-38.4670285753724,14.0620374679565,"10"
"308","522","6587500",-3.77834074737624,-38.5060579031047,4.94373989105225,"10"
"309","523","10570632",-3.80382785722548,-38.4749127461018,11.8251237869263,"10"
"310","524","10264515",-3.79230751889467,-38.4760476910574,18.1005096435547,"10"
"311","525","5004390",-3.79716494938149,-38.4953533686582,18.8180694580078,"10"
"312","526","10538666",-3.80075882836095,-38.4664365704779,11.6559543609619,"10"
"313","527","3512908",-3.7692348667828,-38.4946310413499,14.7579460144043,"10"
"314","528","5179904",-3.7923514543445,-38.4762044326114,18.6023368835449,"10"
"315","529","6794491",-3.80257071041981,-38.4982935526928,18.9190807342529,"10"
"316","530","8484082",-3.80124400590552,-38.4813458644374,15.1970739364624,"10"
"317","532","5170443",-3.78708699983659,-38.4684751648591,16,"10"
"318","533","7737858",-3.72811424123095,-38.4683487345074,48.2461242675781,"18"
"319","534","3815765",-3.76598986929406,-38.5149893972311,18.7385921478271,"6"
"320","535","6757847",-3.78159516775908,-38.5018829146442,4,"10"
"321","536","8051631",-3.78339569935027,-38.5021471736021,4.30722427368164,"10"
"322","537","2829312",-3.76296157885699,-38.5168210693232,4.89555406570435,"6"
"323","538","8346003",-3.8004131742077,-38.4701066509433,16,"10"
"324","539","5101409",-3.78122070777613,-38.5076856701714,4.45077514648438,"10"
"325","540","1810847",-3.74938593668718,-38.4721186447136,20,"18"
"326","541","1823183",-3.73617602699332,-38.481232049695,13.0050230026245,"18"
"327","542","8889082",-3.78260425930955,-38.5015153463996,4.13419771194458,"10"
"328","543","8343608",-3.79993944620754,-38.4694994088371,18,"10"
"329","544","8219680",-3.78291933944453,-38.4576656637611,9.64577770233154,"10"
"330","545","4986172",-3.79187819913651,-38.4973193730186,15,"10"
"331","547","5254515",-3.77627456968863,-38.4757680127663,9.01184940338135,"10"
"332","548","1561472",-3.72080756234287,-38.473986153939,37.0195732116699,"18"
"333","549","5170150",-3.78823296566316,-38.467449797003,18,"10"
"334","550","5299225",-3.78149518831313,-38.4981196659933,13.0590286254883,"10"
"335","552","4990480",-3.79166826792127,-38.4995763498292,14.2950954437256,"10"
"336","553","4027477",-3.72772696827795,-38.4638785489445,12.7503089904785,"18"
"337","554","10364137",-3.77655624012535,-38.4866893398433,18.3727855682373,"10"
"338","555","5077451",-3.75539303090744,-38.469279382619,22,"18"
"339","556","5117852",-3.79915208420289,-38.4685214984863,16.7605495452881,"10"
"340","557","7970544",-3.7250340032269,-38.4683379127452,33.8477325439453,"18"
"341","558","10016430",-3.77191116505171,-38.4957733125427,9.30391025543213,"10"
"342","559","10247564",-3.78094956984392,-38.4977089894594,15.1325330734253,"10"
"343","560","5173760",-3.77173980951615,-38.4734687288498,18.4507331848145,"10"
"344","561","3675629",-3.71585539325526,-38.4647208367641,4.84424686431885,"18"
"345","563","10015051",-3.79037799871354,-38.4794978495331,18.221586227417,"10"
"346","565","4954211",-3.75635111640378,-38.4691354653094,25,"18"
"347","566","8557411",-3.79337580405269,-38.495948507665,18,"10"
"348","567","4588479",-3.78591414139609,-38.5064686491985,5,"10"
"349","568","5082161",-3.79745017025419,-38.5030855943671,10.642258644104,"10"
"350","569","10467742",-3.79165363906859,-38.4939793049295,20.1875514984131,"10"
"351","570","400645",-3.77778013001874,-38.4928682332078,11,"10"
"352","571","5108381",-3.78269966088443,-38.5093063723992,4.12960433959961,"10"
"353","572","10670505",-3.80118786782742,-38.4689744418963,13.2187557220459,"10"
"354","573","5786991",-3.80824645390562,-38.4603716020765,13.3707151412964,"10"
"355","574","5194466",-3.72341473365967,-38.4679574897076,19.4307632446289,"18"
"356","575","4048504",-3.71528585783175,-38.4647362346729,4.30725526809692,"18"
"357","576","5285437",-3.79300317242655,-38.4941100247735,20.5594520568848,"10"
"358","577","1809962",-3.7493391962344,-38.4735055863241,20,"18"
"359","578","3993590",-3.72444905178916,-38.4790644929008,13.9138193130493,"18"
"360","579","10183779",-3.77391803010515,-38.4749710427554,16.4540748596191,"10"
"361","581","8219184",-3.78699908834581,-38.467416390412,14.5596599578857,"10"
"362","582","3050068",-3.76820406164149,-38.5168968694895,14.6919193267822,"6"
"363","584","10340211",-3.80167158487478,-38.4747696937423,16.7394638061523,"10"
"364","585","5167221",-3.77110620712679,-38.4736062603182,15.9064702987671,"10"
"365","586","7996837",-3.78680704987133,-38.4789067365571,12.2009496688843,"10"
"366","587","10691723",-3.80122393664382,-38.4684803294667,12.6267738342285,"10"
"367","588","4244079",-3.7969948702074,-38.4695468757892,11.9008264541626,"10"
"368","589","5102707",-3.78309602749864,-38.5053396491206,5,"10"
"369","590","5083095",-3.79605324236785,-38.5019624263031,15.6016111373901,"10"
"370","592","3650634",-3.78721156104196,-38.4990203734635,15.2837867736816,"10"
"371","593","3661822",-3.78711111243064,-38.4711752991267,15,"10"
"372","594","51683",-3.7315083065247,-38.5220499174627,15.6349401473999,"17"
"373","595","5275610",-3.78961936082308,-38.4833383902913,11.039999961853,"10"
"374","596","3143775",-3.74422786785227,-38.4819030089464,20,"18"
"375","597","4209699",-3.79765219278423,-38.4678067034733,12.0928440093994,"10"
"376","598","4192184",-3.76519256660242,-38.5153212161555,16,"6"
"377","599","10647767",-3.80185485339368,-38.468426184514,9.35010242462158,"10"
"378","600","2827522",-3.7629706772787,-38.5169287011387,5.36808252334595,"6"
"379","601","4068556",-3.73975323670289,-38.4779247221379,15,"18"
"380","602","10632921",-3.79714488563869,-38.4731042700875,14.3464508056641,"10"
"381","603","10293795",-3.78674529007291,-38.4707441690638,14.7153577804565,"10"
"382","604","7664109",-3.79914065994506,-38.4750628793946,22.257116317749,"10"
"383","605","8885583",-3.72901166512262,-38.4657629771757,28,"18"
"384","607","4014162",-3.72907042495469,-38.4637616423018,13,"18"
"385","608","8590095",-3.80317895560464,-38.4749689208326,13.5998992919922,"10"
"386","609","800112",-3.7761330261308,-38.4756935258394,9.32358551025391,"10"
"387","610","5286670",-3.7869217390468,-38.493412658272,16.6134147644043,"10"
"388","611","810320",-3.77156320870389,-38.468502888388,14.8820037841797,"10"
"389","612","10587128",-3.79960175133668,-38.4771232360115,24.2165870666504,"10"
"390","613","8381976",-3.79996983374953,-38.4677258129563,17.1707324981689,"10"
"391","614","4822714",-3.77101493668153,-38.4952921102546,9.61176776885986,"10"
"392","616","54968",-3.73379539909231,-38.515780501399,22.4133701324463,"17"
"393","617","1571559",-3.78511235941457,-38.5006881549911,10.4406318664551,"10"
"394","618","4893360",-3.76391140511654,-38.5122363712902,7.62511539459229,"6"
"395","619","4982932",-3.79902522078729,-38.49603191701,18.8350734710693,"10"
"396","621","5165490",-3.77148641694272,-38.4733049028072,17.0309524536133,"10"
"397","622","5787009",-3.80824645390562,-38.4603716020765,13.3707151412964,"10"
"398","623","10672435",-3.80118786782742,-38.4689744418963,13.2187557220459,"10"
"399","625","4030818",-3.72252823881909,-38.4756142201533,22.5603523254395,"18"
"400","626","4197488",-3.78450599653691,-38.4983272501256,13.0154075622559,"10"
"401","627","5294703",-3.77931373666618,-38.5006212724681,6.91939687728882,"10"
"402","629","8050708",-3.78146838962679,-38.5015240207427,6,"10"
"403","630","4979443",-3.80914838154832,-38.4806077997921,13.6020641326904,"10"
"404","631","5497035",-3.72173626207493,-38.4719462094354,41.6010627746582,"18"
"405","632","2169959",-3.79397828637854,-38.4698302957042,14.6982984542847,"10"
"406","633","10683097",-3.79713819596959,-38.4970706656872,21,"10"
"407","635","3512649",-3.7694217951732,-38.4939719973792,16.1242713928223,"10"
"408","636","5287758",-3.78216664383901,-38.4952915457728,17.4824371337891,"10"
"409","637","5159059",-3.7091894404977,-38.4668754756964,4.06671285629272,"18"
"410","638","10290702",-3.79004739888822,-38.4722985345172,17.2404403686523,"10"
"411","639","5197449",-3.77864309164537,-38.4971794086169,18,"10"
"412","641","10303235",-3.72640847294094,-38.4671855788916,29.7000827789307,"18"
"413","642","10493816",-3.79862348733822,-38.4893571829335,20.6947765350342,"10"
"414","644","5081505",-3.79391829775232,-38.4959664769834,19,"10"
"415","645","5174376",-3.7717675904531,-38.4743438879867,21,"10"
"416","646","4196023",-3.72407760506046,-38.4782842240546,10.4679126739502,"18"
"417","648","6585930",-3.77670829385734,-38.5055764024854,4.04697704315186,"10"
"418","649","3861686",-3.72465371376471,-38.4796131178721,10.4965543746948,"18"
"419","650","5605547",-3.76003394389447,-38.4698230211649,19.8429412841797,"18"
"420","651","10378367",-3.78688741799951,-38.4677903247828,14,"10"
"421","652","8049815",-3.78203309759652,-38.5009937277481,5.88689756393433,"10"
"422","653","8053871",-3.78191572992196,-38.5006228425699,6.84079074859619,"10"
"423","654","3513009",-3.76877763738591,-38.4948932158779,14.5099182128906,"10"
"424","655","4011511",-3.72832428572061,-38.4674592118527,40.9581756591797,"18"
"425","656","10420851",-3.78635032582038,-38.4965273129716,19,"10"
"426","658","10374132",-3.78806550222205,-38.4669489136044,16.8943691253662,"10"
"427","659","10316035",-3.77198259399973,-38.4685082232083,15.8623065948486,"10"
"428","660","10662006",-3.80059506345856,-38.4827854239846,13,"10"
"429","661","5216745",-3.78181995851637,-38.5051158803117,4.04601526260376,"10"
"430","662","5419441",-3.7764225608893,-38.5036542364618,2,"10"
"431","663","3861813",-3.72456857957609,-38.4796493007704,10.9191360473633,"18"
"432","664","5116635",-3.79869407087387,-38.4703790631885,18.3906993865967,"10"
"433","665","4968794",-3.7217810652555,-38.4720675766157,42.1300582885742,"18"
"434","666","5540526",-3.80164896291188,-38.5032239573951,9.98773288726807,"10"
"435","667","2586932",-3.79831518175792,-38.471294241385,18.9717578887939,"10"
"436","668","412350",-3.77447467987027,-38.474743347469,14.8955478668213,"10"
"437","669","3672514",-3.72106116743294,-38.4754685662514,31.4227924346924,"18"
"438","670","350125",-3.72489297878173,-38.5224473306424,17.8506450653076,"2"
"439","671","4814886",-3.77082214583728,-38.4988654309018,4.34644651412964,"10"
"440","672","4985583",-3.80023708548129,-38.4981089630953,20.1083221435547,"10"
"441","673","9072713",-3.77731703065322,-38.4869413096728,18.5191268920898,"10"
"442","674","4033574",-3.72159794246836,-38.4730127226801,41.7917594909668,"18"
"443","675","281930",-3.75783645131202,-38.4689251513148,27.3853740692139,"18"
"444","676","844845",-3.75836142242353,-38.4700749334359,21.6735210418701,"18"
"445","677","3114210",-3.76763185159188,-38.5165465598653,15.84006690979,"6"
"446","678","8895449",-3.72927805927163,-38.4663409338215,38.7268676757813,"18"
"447","679","73253",-3.72796395362974,-38.5198036546531,17.9863834381104,"17"
"448","680","5648416",-3.76043163852272,-38.4691481372953,22.1111888885498,"18"
"449","681","2069539",-3.79213074443932,-38.4931018741414,21,"10"
"450","682","4196015",-3.72407760506046,-38.4782842240546,10.4679126739502,"18"
"451","683","10672672",-3.80118786782742,-38.4689744418963,13.2187557220459,"10"
"452","684","6955851",-3.77515157250754,-38.4927991872135,13.8907136917114,"10"
"453","685","8085080",-3.77294047570948,-38.5006239492218,4,"10"
"454","686","5180520",-3.79297820201599,-38.4717265412154,18.6361827850342,"10"
"455","687","6597076",-3.77722626960708,-38.5068481782916,4.89734315872192,"10"
"456","688","4978463",-3.7893761595095,-38.505716263749,6.0404577255249,"10"
"457","689","10478248",-3.78430085771359,-38.5014372961093,7.47405815124512,"10"
"458","690","10318828",-3.78787714377874,-38.4895144763432,17.9007816314697,"10"
"459","691","5283027",-3.79443425996304,-38.4896557118208,15.7818202972412,"10"
"460","692","5161576",-3.78889879073263,-38.4728300735027,17.9357147216797,"10"
"461","694","10266569",-3.77239200621556,-38.4941177020445,17,"10"
"462","695","8053383",-3.77477731215081,-38.5059464409844,3.00409197807312,"10"
"463","696","6757707",-3.78140971466392,-38.5009886932391,6.60623502731323,"10"
"464","697","7274939",-3.79879127873468,-38.4712444490692,20,"10"
"465","699","5165008",-3.76970123664714,-38.4731923718967,14,"10"
"466","700","5002036",-3.79846310718612,-38.4953415853955,18.1243438720703,"10"
"467","701","1504185",-3.78792796521081,-38.4970734577523,19.5667991638184,"10"
"468","702","4588584",-3.78565808596635,-38.5070056642653,5,"10"
"469","703","8730741",-3.79711681525273,-38.4672694771533,9.76645851135254,"10"
"470","704","5785120",-3.80245473247244,-38.4692650286074,4.15235710144043,"10"
"471","705","5742919",-3.75995091924679,-38.4705061950846,14.5777225494385,"18"
"472","706","4023790",-3.70846776467286,-38.470254323501,6,"18"
"473","708","8731292",-3.79652826119387,-38.4669432529251,7.53493976593018,"10"
"474","709","5730082",-3.7890725313061,-38.5047929529789,6.94654178619385,"10"
"475","710","10464891",-3.78392795847496,-38.5032350858791,4.90879583358765,"10"
"476","712","8219630",-3.78289066002346,-38.4573788947723,10,"10"
"477","713","6795129",-3.80348845969182,-38.4990689675305,17.4065227508545,"10"
"478","714","5007798",-3.80113869528719,-38.493511345529,14,"10"
"479","715","4987799",-3.7898183667173,-38.4991459956316,14.984188079834,"10"
"480","716","4007646",-3.72956051658555,-38.4710884007235,40.3781585693359,"18"
"481","717","5291330",-3.78631761119905,-38.4972739944252,17,"10"
"482","718","350486",-3.72494716955865,-38.5211366085549,17.0282936096191,"2"
"483","719","3401570",-3.73776127798327,-38.5171524427681,23.2716064453125,"17"
